name;description;price;img_url;category_id;id;create_timestamp;brand_id
Water pump;Water pump for VOLVO. OE: 1007714, C40115010, 96MX8591AA.;369.0;https://productimages.biltema.com/v1/image/imagebyfilename/61-232_xl_1.jpg;14;3574;2023-05-15 15:12:27;25
Water pump;Water pump for VOLVO. OE: 074121004, 271768, 2717684.;299.0;https://productimages.biltema.com/v1/image/imagebyfilename/61-225_xl_1.jpg;14;3575;2023-05-15 15:12:27;6
Universal bubber bobbin, concave;Suitable for damping vibrations when e.g. installing engines. Sold individually with nuts and washers. The stated height refers solely to the rubber section.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-101_xl_1.jpg;14;3576;2023-05-15 15:12:27;17
Universal bubber bobbin, flat;Suitable for damping vibrations when e.g. installing engines. Sold individually with nuts and washers. The stated height refers solely to the rubber section.;34.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-102_xl_1.jpg;14;3577;2023-05-15 15:12:27;16
Buffer rubber block;Buffer rubber block for VOLVO 240 series B19, B21, B23, left, -75 – -76. OE: 1206216, 274110, 1330178, 273911.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-1005_xl_1.jpg;14;3578;2023-05-15 15:12:27;34
Engine/gearbox cushion;Gearbox cushion for VOLVO Amazon B18, B20 (not overdrive).;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-1002_xl_1.jpg;14;3579;2023-05-15 15:12:27;1
Buffer rubber block;Buffer rubber block for VOLVO 240 series B19, B21, B23, right. OE: 1221915, 1330177, 274111, 273912.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-1006_xl_1.jpg;14;3580;2023-05-15 15:12:27;25
Gasket material;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;44.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-2000_xl_1.jpg;14;3581;2023-05-15 15:12:27;38
Rubber sheet, 500 x 1000 x 6 mm;With high fuel and oil absorption properties. Suitable for manufacturing splashboards, gaskets, interlining, spacers, etc. Can be cut to desired size/shape.;219.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3582;2023-05-15 15:12:27;11
Gasket material in rubberised cork, sheet, 250 x 500 x 3,0 mm;Easy to cut to the desired size and shape. Suitable for use with valve head covers, oil sumps, thermostat housing, rear axles, differential housing, etc.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3583;2023-05-15 15:12:27;11
Rubber sheet, 250 x 300 x 2 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;64.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3584;2023-05-15 15:12:27;28
Rubber sheet, 500 x 1000 x 2 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3585;2023-05-15 15:12:27;39
Rubber sheet, 500 x 1000 x 2 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;189.0;https://www.caspianpolicy.org/no-image.png;14;3586;2023-05-15 15:12:27;35
Gasket paper, roll, 0,75 mm;Easy to cut to the desired size and shape. Suitable for use with water pumps, thermostat housing, gearboxes, carburettors, etc.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3587;2023-05-15 15:12:27;11
Gasket material in rubberised cork, sheet, 250 x 500 x 2,0 mm;Easy to cut to the desired size and shape. Suitable for use with valve head covers, oil sumps, thermostat housing, rear axles, differential housing, etc.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3588;2023-05-15 15:12:27;1
Gasket material in rubberised cork, 1000 x 500 x 3 mm;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;135.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-229_xl_1.jpg;14;3589;2023-05-15 15:12:27;39
Gasket material in rubberised cork, sheet, 250 x 500 x 1,5 mm;Easy to cut to the desired size and shape. Suitable for use with valve head covers, oil sumps, thermostat housing, rear axles, differential housing, etc.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3590;2023-05-15 15:12:27;4
Gasket paper, sheet;Easy to cut to the desired size and shape. Suitable for use with water pumps, thermostat housing, gearboxes, carburettors, etc.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3591;2023-05-15 15:12:27;12
Gasket paper, sheet, 0,8 mm;Easy to cut to the desired size and shape. Suitable for use with water pumps, thermostat housing, gearboxes, carburettors, etc.;44.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3592;2023-05-15 15:12:27;39
Rubber sheet, 250 x 300 x 1 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3593;2023-05-15 15:12:27;26
Rubber sheet, 500 x 1000 x 1 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;125.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3594;2023-05-15 15:12:27;28
Gasket material in rubberised cork, 1000 x 500 x 1,5 mm;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;105.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-229_xl_1.jpg;14;3595;2023-05-15 15:12:27;35
Gasket paper, roll, 0,4 mm;Easy to cut to the desired size and shape. Suitable for use with water pumps, thermostat housing, gearboxes, carburettors, etc.;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3596;2023-05-15 15:12:27;20
Gasket paper, sheet, 0,4 mm;Easy to cut to the desired size and shape. Suitable for use with water pumps, thermostat housing, gearboxes, carburettors, etc.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3597;2023-05-15 15:12:27;21
Gasket material in rubberised cork, 1000 x 500 x 2 mm;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-229_xl_1.jpg;14;3598;2023-05-15 15:12:27;36
Rubber sheet, 250 x 300 x 2 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;64.9;https://www.caspianpolicy.org/no-image.png;14;3599;2023-05-15 15:12:27;30
Rubber sheet, 250 x 300 x 1 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;59.9;https://www.caspianpolicy.org/no-image.png;14;3600;2023-05-15 15:12:27;28
Rubber sheet, 500 x 1000 x 6 mm;With high fuel and oil absorption properties. Suitable for manufacturing splashboards, gaskets, interlining, spacers, etc. Can be cut to desired size/shape.;349.0;https://www.caspianpolicy.org/no-image.png;14;3601;2023-05-15 15:12:27;27
Rubber sheet, 500 x 1000 x 1 mm;With high fuel and oil absorption properties. Can be cut to desired size/shape.;125.0;https://www.caspianpolicy.org/no-image.png;14;3602;2023-05-15 15:12:27;26
Oil tray gasket;Fits:B18, 61 – 68B20A with reference number 496918 – 496921, 69 – 72B20A with reference number 498250 – 498253, 73 – 76B20B, D, E, 69 – 75B19A, B21A, 75 – 85B19E, B21E, 75 – 85B23A, 80 – 85B23B, 80 – 85B200 K, B230 K, 85 –B200 E, B200 kat, 85 –B230 A, 85 –B230 E, B230 kat, 85 –;105.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-809_xl_1.jpg;14;3603;2023-05-15 15:12:27;5
Gasket material, 1000 x 500 x 1,5 mm;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;105.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3604;2023-05-15 15:12:27;38
Gasket material, 1000 x 500 x 2 mm;Easy to cut to the desired size and shape. Resistant to oil, petrol, heat and most solvents. Suitable for use as gasket for valve covers, oil sumps, carburettors and gearboxes, etc.;109.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-240_xl_1.jpg;14;3605;2023-05-15 15:12:27;12
Head gasket set;For Volvo, reference: 496918-496921.;339.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-9192_xl_1.jpg;14;3606;2023-05-15 15:12:27;7
Head gasket set;Fits Volvo B20A with ref.no. 498250-498253 Model year 1973-1976.;339.0;https://productimages.biltema.com/v1/image/imagebyfilename/60-9193_xl_1.jpg;14;3607;2023-05-15 15:12:27;17
Turbocharger Gasket Set;Gasket set, incl. copper rings, for Biltema's turbocharger.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/79-760_xl_1.jpg;14;3608;2023-05-15 15:12:27;25
TURBO GASKET KIT;Gasket set, incl. copper rings, for Biltema's turbocharger.;39.9;https://productimages.biltema.com/v1/image/imagebyfilename/79-761_xl_1.jpg;14;3609;2023-05-15 15:12:27;39
Timing belt kit KT1232;Without tension damper.;629.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-387_xl_1.jpg;14;3610;2023-05-15 15:12:27;15
Timing belt kit KT1233;With tension damper.;1099.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-365_xl_1.jpg;14;3611;2023-05-15 15:12:27;40
Timing belt kit KT1302;For injection pump drive.;799.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-368_xl_1.jpg;14;3612;2023-05-15 15:12:27;32
Turbocharger;Turbocharger WGT1752S.OE: 55560913, 91 72 123, 59 55 703, 46 11 349.;2899.0;https://productimages.biltema.com/v1/image/imagebyfilename/79-700_xl_1.jpg;14;3613;2023-05-15 15:12:27;28
TURBO CHARGER;Brand new turbo unit for passenger cars. Vulnerable parts of the turbo in high quality NiCr K18C material, very resilient to operating temperatures up to 1100 °C. High quality pressure-lubricated CuSn journal bearings for up to 180 000 RPM. Integrated dynamic balancing for best performance. Supplied without gasket kit.Turbo WK03 for VAG with turbo unit K03 art. no. 53039700005.;1349.5;https://productimages.biltema.com/v1/image/imagebyfilename/79-701_xl_1.jpg;14;3614;2023-05-15 15:12:27;33
TURBOCHARGER;"Brand new turbo unit for passenger cars. Vulnerable parts of the turbo in high quality NiCr K18C material, very resilient to operating temperatures up to 1100 °C. High quality pressure-lubricated CuSn journal bearings for up to 180 000 RPM. Integrated dynamic balancing for best performance. Supplied without gasket kit.Turbo for Volvo S60, C70, V70N, XC70, S80 with Mitsubishi turbo unit TD04HL 13T. art. no. 49189-05202; matches OEM numbers 8658098 8602396 8601692.";2299.0;https://productimages.biltema.com/v1/image/imagebyfilename/79-705_xl_1.jpg;14;3615;2023-05-15 15:12:27;17
TURBOCHARGER;"Brand new turbo unit for passenger cars. Vulnerable parts of the turbo in high quality NiCr K18C material, very resilient to operating temperatures up to 1100 °C. High quality pressure-lubricated CuSn journal bearings for up to 180 000 RPM. Integrated dynamic balancing for best performance. Supplied without gasket kit.Turbo for Volvo S60, V70N, S80, XC90 with Mitsubishi turbo unit TD04HL 14T art no. 49377-06202; matches OEM numbers 8692518 30650634 36002369 8603226.";2299.0;https://productimages.biltema.com/v1/image/imagebyfilename/79-706_xl_1.jpg;14;3616;2023-05-15 15:12:27;7
Belt Set;Contains 1x Multi-ribbed belt 6DPK1825, 1x pulley belt and 1x guide roller.;1199.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-400_xl_1.jpg;14;3617;2023-05-15 15:12:27;3
Belt Set;Contains 1x Multi-ribbed belt 6PK1070KT1 and 1x pulley belt.;549.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-407_xl_1.jpg;14;3618;2023-05-15 15:12:27;23
Alternator belt, 10 x 825 mm;Toothed, open-sided.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/62-1000_xl_1.jpg;14;3619;2023-05-15 15:12:27;22
Belt Set;Contains 1x Multi-ribbed belt 6PK906KT1 and 1x pulley belt.;429.0;https://www.caspianpolicy.org/no-image.png;14;3620;2023-05-15 15:12:27;20
Belt Set;Contains 1x Multi-ribbed belt 6PK1050KT2 and 1x pulley belt.;699.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-405_xl_1.jpg;14;3621;2023-05-15 15:12:27;39
Belt Set;Contains 1x Multi-ribbed belt 6PK 906KT2 and 1x pulley belt.;829.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-403_xl_1.jpg;14;3622;2023-05-15 15:12:27;19
Belt Set;Contains 1x Multi-ribbed belt 6DPK 1841KT2 and 1x pulley belt. Guide roller.;699.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-402_xl_1.jpg;14;3623;2023-05-15 15:12:27;3
Belt Set;Contains 1x Multi-ribbed belt 6PK 1045KT2 and 1x pulley belt.;479.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-404_xl_1.jpg;14;3624;2023-05-15 15:12:27;30
Belt Set;Contains 1x Multi-ribbed belt 6DPK 1841KT1 and 1x pulley belt.;949.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-401_xl_1.jpg;14;3625;2023-05-15 15:12:27;25
Belt Set;Contains 1x Multi-ribbed belt 6PK1050KT3 and 1x pulley belt.;549.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-406_xl_1.jpg;14;3626;2023-05-15 15:12:27;16
Belt Set;Contains 1x Multi-ribbed belt 6PK975KT1 and 1x pulley belt.;569.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-409_xl_1.jpg;14;3627;2023-05-15 15:12:27;4
Belt Set;Contains 1x Multi-ribbed belt 6PK1205KT1 and 1x pulley belt.;899.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-410_xl_1.jpg;14;3628;2023-05-15 15:12:27;6
Belt Set;Contains 1x Multi-ribbed belt 5PK1121KT1 and 1x pulley belt.;829.0;https://productimages.biltema.com/v1/image/imagebyfilename/62-411_xl_1.jpg;14;3629;2023-05-15 15:12:27;6
Valve cover gasket;Valve cover gasket for VOLVO.;74.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-993_xl_1.jpg;14;3630;2023-05-15 15:12:27;15
Valve cover gasket;Valve cover gasket for VOLVO.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/60-991_xl_1.jpg;14;3631;2023-05-15 15:12:27;21
Gearbox cushion;Gearbox cushion for VOLVO 140-series (not overdrive).;74.9;https://www.caspianpolicy.org/no-image.png;14;3632;2023-05-15 15:12:27;2
Gearbox cushion;Gearbox cushion for VOLVO 740 4-cyl. benzin 4-gear. OE: 1221967.;84.9;https://productimages.biltema.com/v1/image/imagebyfilename/63-1008_xl_1.jpg;14;3633;2023-05-15 15:12:27;15
Fuel pump, 6 bar;Type 044 high-performance pressure pump with much higher pressure and capacity than standard pumps. Suitable for installing in e.g. cars with very high output. Must be fitted outside the tank at or below tank level, then there is no need for a pre-pump. Only for use with diesel and petrol. Supplied with check valve mounted on the outgoing connector (can be removed).;469.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-250_xl_1.jpg;14;3634;2023-05-15 15:12:27;13
Fuel pump installation kit;Fits fuel pump 52-250.Contents:Adapter in anodised aluminium. Dimensions: 35 mm x 30 mm. Outer thread: M18 x 1.5 mm. Inner thread: RC ¼.Extension pipe in anodised aluminium. Dimensions: 37 mm x 17 mm. Outer thread R2 ¼.Nipple in galvanised steel. Hole Ø 12.5 mm. For 8 mm hose. Length: 44 mm.Nuts in yellow galvanised steel. Ø 19 mm. M12 x 1.5 mm. Length: 18mm.Rubber washer of steel and NBR. Ø 24.6 mm/15 mm. Thickness 1.95 mm.Copper Washers, 2-pack. Ø 16 mm/12 mm. Thickness: 1.3 mm.;145.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-251_xl_1.jpg;14;3635;2023-05-15 15:12:27;19
Fuel pump, 7 bar;Type 040 performance pump with much higher pressure and capacity than standard pumps. Suitable for installing in e.g. cars with very high output. For mounting in the pump.;549.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-252_xl_1.jpg;14;3636;2023-05-15 15:12:27;36
Fuel pump with fixture, 7 A;For SAAB 9-3, model year: 98 – 02.Complete with sensorOE. 30587015, 5196415, 8822785;949.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-240_xl_1.jpg;14;3637;2023-05-15 15:12:27;25
Fuel pump, 3 bar;Type GSS342 performance pump with higher pressure and capacity than standard pumps. Suitable for installing in e.g. cars with high output. For mounting in the pump. Electrical connector included.;449.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-260_xl_1.jpg;14;3638;2023-05-15 15:12:27;6
Fuel pump connectors and fittings;Contains one pressure connector and one return connector. Fits SAAB 900 90-98, 9-3 98-02, 9-5 98-10, 9000 90-98.;84.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-242_xl_1.jpg;14;3639;2023-05-15 15:12:27;40
Fuel Pump Rubber Buffer;For models with injection engines.;44.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-800_xl_1.jpg;14;3640;2023-05-15 15:12:27;30
Electric fuel pump;Gaskets not included.;329.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-110_xl_1.jpg;14;3641;2023-05-15 15:12:27;18
Fuel pump with fixture, 6.5 A;For Volvo 850, C70, S/V70, V70XC.Without sensorOE. 9480152;799.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-243_xl_1.jpg;14;3642;2023-05-15 15:12:27;33
Fuel pump with fixture, 7.5 A;For SAAB 9-5, model year: 98 – 04.10.Not dieselComplete with sensorOE. 5196423, 8822694;399.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-241_xl_1.jpg;14;3643;2023-05-15 15:12:27;1
Fuel pump with fixture, 9 A;For Volvo 850, S/V70, V70XC.Complete with sensorOE. 9470674, 9463119, 9463227;899.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-244_xl_1.jpg;14;3644;2023-05-15 15:12:27;36
Fuel pump with fixture, 9,5 A;For Volvo S/V40Complete with sensorOE. 30611491, 30611161;399.5;https://productimages.biltema.com/v1/image/imagebyfilename/52-245_xl_1.jpg;14;3645;2023-05-15 15:12:27;26
Copper fuel pipe, 8 mm x 5 m;Pipes made of raw copper without surface coating. Supplied on a roll. Easy to bend.;249.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-450_xl_1.jpg;14;3646;2023-05-15 15:12:27;17
Copper fuel pipe, 6 mm x 5 m;Pipes made of raw copper without surface coating. Supplied on a roll. Easy to bend.;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-450_xl_1.jpg;14;3647;2023-05-15 15:12:27;1
Copper fuel pipe, 8 mm x 10 m;Pipes made of raw copper without surface coating. Supplied on a roll. Easy to bend.;389.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-450_xl_1.jpg;14;3648;2023-05-15 15:12:27;22
Copper fuel pipe, 6 mm x 10 m;Pipes made of raw copper without surface coating. Supplied on a roll. Easy to bend.;369.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-450_xl_1.jpg;14;3649;2023-05-15 15:12:27;22
Fuel hose, 6 mm x 1 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3650;2023-05-15 15:12:27;28
Fuel hose, 8 mm x 1 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-477_xl_1.jpg;14;3651;2023-05-15 15:12:27;40
Fuel hose, 8 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;159.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3652;2023-05-15 15:12:27;1
Fuel hose, 5 mm x 1 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;44.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-475_xl_1.jpg;14;3653;2023-05-15 15:12:27;20
Fuel hose, 10 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;179.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3654;2023-05-15 15:12:27;37
Fuel hose, 6 mm x 1 m;Fuel hose for mounting in tanks. The hose can be submerged in petrol and diesel. Made of NBR/ECO rubber.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-489_xl_1.jpg;14;3655;2023-05-15 15:12:27;32
Fuel hose, 6 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;149.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3656;2023-05-15 15:12:27;22
Fuel hose Ethanol, 8 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for ethanol and diesel outside the tank. Ozone and UV-resistant.;199.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-475_xl_1.jpg;14;3657;2023-05-15 15:12:27;5
Fuel hose, 10 mm x 1 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;49.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-478_xl_1.jpg;14;3658;2023-05-15 15:12:27;5
Fuel hose, 8 mm x 1 m;Fuel hose for mounting in tanks. The hose can be submerged in petrol and diesel. Made of NBR/ECO rubber. Not for E10 or E85. Manufactured in compliance with DIN 73379 B1.;69.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-490_xl_1.jpg;14;3659;2023-05-15 15:12:27;22
Fuel hose pliers;Prevents fuel from leaking out during fuel hose removal.With rounded jaws to prevent damage to the hose.Plastic (non-conductive).;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/19-000_xl_1.jpg;14;3660;2023-05-15 15:12:27;27
Fuel hose, 5 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;129.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-479_xl_1.jpg;14;3661;2023-05-15 15:12:27;18
Fuel hose Ethanol, 6 mm x 5 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for ethanol and diesel outside the tank. Ozone and UV-resistant.;179.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-475_xl_1.jpg;14;3662;2023-05-15 15:12:27;40
Fuel hose, 10 mm x 15 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;329.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-485_xl_1.jpg;14;3663;2023-05-15 15:12:27;22
Fuel hose, 8 mm x 15 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;289.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3664;2023-05-15 15:12:27;32
Fuel hose, 6 mm x 15 m;Fuel hose with NBR inner layer, PET reinforcement, and outer protection in NBR and PVC. The hose can be used for petrol and diesel, outside of the tank. Ozone and UV resistant. Manufactured according to DIN 73379 A3. Can be used for E10 fuel but not for E85.;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/52-476_xl_1.jpg;14;3665;2023-05-15 15:12:27;2
Fuel hose, angled, 10 mm;Angled fuel hose, angled by NBR/PVC. Only for use with petrol/diesel.;64.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-427_xl_1.jpg;14;3666;2023-05-15 15:12:27;17
Fuel hose, angled, 8 mm;Angled fuel hose, angled by NBR/PVC. Only for use with petrol/diesel.;59.9;https://productimages.biltema.com/v1/image/imagebyfilename/52-427_xl_1.jpg;14;3667;2023-05-15 15:12:27;6
Impulse sensor, crankshaft;With cable.;329.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-808_xl_1.jpg;14;3668;2023-05-15 15:12:27;11
Impulse sensor, crankshaft;Suitable for Volvo corresponding to OE 271949, 1389399, 3547847;329.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-808_xl_1.jpg;14;3669;2023-05-15 15:12:27;29
Impulse sensor, crankshaft;With cable.;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-807_xl_1.jpg;14;3670;2023-05-15 15:12:27;11
Impulse sensor, crankshaft;Suitable for Audi, Seat, Skoda, VW corresponding to OE 071957147, 078906433A, 138159;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-807_xl_1.jpg;14;3671;2023-05-15 15:12:27;8
Crankshaft Impulse Sensor;For Saab O.E no.: 55557326 and 9177221. Cord length 540 mm;329.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-802_xl_1.jpg;14;3672;2023-05-15 15:12:27;10
Impulse sensor, crankshaft;With cable.;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-805_xl_1.jpg;14;3673;2023-05-15 15:12:27;20
Impulse sensor, crankshaft;Without cable.;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-804_xl_1.jpg;14;3674;2023-05-15 15:12:27;16
Impulse sensor, crankshaft;Suitable for BMW corresponding to OE 12141709616, 12141744492, 1709616;269.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-804_xl_1.jpg;14;3675;2023-05-15 15:12:27;37
Impulse sensor, crankshaft;Suitable for Audi, Seat, Skoda, VW corresponding to OE 06A906433C;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-805_xl_1.jpg;14;3676;2023-05-15 15:12:27;31
Camshaft Sensor;For Alfa Romeo, Ford, Land Rover, Opel, Saab, Suzuki, Volvo. O.E no.: 55187973 and 1319158.;229.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-801_xl_1.jpg;14;3677;2023-05-15 15:12:27;12
Camshaft sensor;With cable.;229.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-803_xl_1.jpg;14;3678;2023-05-15 15:12:27;28
Camshaft sensor;Without cable.;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-800_xl_1.jpg;14;3679;2023-05-15 15:12:27;11
Camshaft sensor;Without cable.;189.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-806_xl_1.jpg;14;3680;2023-05-15 15:12:27;28
Camshaft sensor;Without cable.;229.0;https://productimages.biltema.com/v1/image/imagebyfilename/63-801_xl_1.jpg;14;3681;2023-05-15 15:12:27;18
