Make,Model,Price,ModelYear,FuelType,Reg,Kilometers,GearType,HorsePower
VW,ID.4,314700,2023,El,2023,9000,A,204
VW,e-Golf VII,154900,2020,El,2021,35000,A,136
VW,ID.5,324700,2023,El,2023,14000,A,204
VW,ID.4,294900,2021,El,2021,78000,A,204
VW,ID.4,299000,2022,El,2022,35000,A,204
VW,ID.4,329900,2023,El,2023,18000,A,204
VW,ID.Buzz,469900,2023,El,2022,16000,A,204
VW,ID.5,314900,2022,El,2022,25000,A,204
VW,ID.4,269800,2022,El,2021,97200,A,204
VW,e-Golf VII,154900,2020,El,2020,16000,A,136
VW,e-Up!,134900,2022,El,2021,13000,A,83
VW,ID.4,279800,2021,El,2021,28000,A,204
VW,ID.Buzz,484900,2023,El,2023,14500,A,204
VW,ID.3,229900,2021,El,2021,39000,A,204
VW,ID.5,304900,2022,El,2022,22000,A,204
VW,ID.5,304900,2022,El,2022,28000,A,204
VW,e-Up!,127900,2020,El,2020,37000,A,83
VW,ID.4,299900,2023,El,2022,20000,A,204
VW,e-Up!,79900,2013,El,2013,79000,A,82
VW,ID.3,209800,2021,El,2020,34000,A,204
VW,e-Golf VII,144900,2018,El,2018,21000,A,136
VW,ID.4,329800,2023,El,2022,5000,A,204
VW,ID.7,459800,2024,El,2023,1500,A,286
VW,ID.Buzz,469900,2023,El,2022,15000,A,204
VW,ID.Buzz,449800,2023,El,2023,10000,A,204
VW,ID.5,309900,2022,El,2022,18000,A,204
VW,e-Up!,138900,2020,El,2020,9000,A,82
VW,ID.4,289900,2023,El,2023,5000,A,174
VW,e-Up!,109900,2020,El,2020,29000,A,83
VW,ID.5,304780,2023,El,2022,5000,A,204
VW,ID.5,319900,2023,El,2023,23000,A,174
VW,ID.5,347900,2023,El,2023,15000,A,204
VW,e-Golf VII,152500,2020,El,2020,29000,A,136
VW,ID.3,199900,2021,El,2020,44000,A,204
VW,ID.4,339900,2021,El,2021,42500,A,299
VW,e-Up!,124900,2021,El,2020,25000,A,83
VW,ID.5,329900,2023,El,2023,16000,A,204
VW,ID.3,204900,2021,El,2020,33000,A,204
VW,e-Golf VII,149700,2020,El,2020,34000,A,136
VW,ID.4,379900,2024,El,2024,5000,A,286
VW,ID.4,319400,2022,El,2022,50000,A,204
VW,ID.4,299900,2022,El,2022,27000,A,204
VW,ID.4,284900,2021,El,2021,92000,A,204
VW,ID.5,324700,2022,El,2022,23000,A,204
VW,ID.3,179800,2021,El,2021,29400,A,204
VW,ID.5,309900,2023,El,2022,37000,A,204
VW,e-Up!,129500,2020,El,2020,19000,A,83
VW,ID.4,309900,2022,El,2022,37000,A,174
VW,e-Golf VII,154700,2020,El,2019,59000,A,136
VW,e-Up!,149900,2022,El,2021,29000,A,83
VW,ID.3,229900,2020,El,2020,28000,A,204
VW,e-Golf VII,129900,2019,El,2018,30000,A,136
VW,e-Golf VII,128900,2015,El,2015,65000,A,115
VW,ID.4,274900,2021,El,2021,77000,A,204
VW,ID.3,214900,2021,El,2020,35000,A,204
VW,ID.3,189900,2021,El,2021,37000,A,150
VW,ID.5,319900,2023,El,2023,8400,A,204
VW,ID.5,334000,2022,El,2022,21000,A,204
VW,ID.Buzz,475000,2023,El,2023,5000,A,204
VW,ID.5,314900,2022,El,2022,34000,A,204
VW,e-Golf VII,159900,2020,El,2021,28000,A,136
VW,ID.4,349700,2023,El,2022,42000,A,299
VW,ID.4,289900,2021,El,2020,20000,A,204
VW,ID.4,349900,2023,El,2023,20000,A,299
VW,ID.4,357900,2023,El,2023,4200,A,299
VW,ID.4,309900,2023,El,2023,9000,A,204
VW,ID.4,319900,2023,El,2023,20000,A,204
VW,ID.5,324900,2023,El,2023,5000,A,204
VW,ID.4,319900,2023,El,2023,9700,A,204
VW,ID.3,199900,2021,El,2021,41000,A,204
VW,ID.3,209900,2021,El,2020,39000,A,204
VW,e-Golf VII,159900,2020,El,2020,31800,A,136
VW,ID.4,319900,2022,El,2021,46000,A,299
VW,ID.4,299900,2021,El,2021,22000,A,204
VW,ID.3,199900,2021,El,2021,27000,A,204
VW,e-Up!,109700,2018,El,2018,15000,A,82
VW,ID.4,444900,2023,El,2023,12000,A,299
VW,ID.Buzz,449000,2023,El,2022,16000,A,204
VW,ID.3,209900,2020,El,2020,21500,A,204
VW,ID.3,299900,2023,El,2023,5000,A,204
VW,ID.3,199900,2021,El,2020,41000,A,204
VW,ID.5,349900,2023,El,2023,16000,A,204
VW,ID.Buzz,489900,2023,El,2023,16000,A,204
VW,ID.3,209800,2021,El,2021,37000,A,204
VW,ID.3,223900,2021,El,2021,57000,A,204
VW,ID.4,313900,2021,El,2021,38000,A,204
VW,e-Up!,135900,2021,El,2020,21000,A,83
VW,ID.5,362900,2023,El,2023,15500,A,204
VW,ID.3,223000,2021,El,2020,16780,A,204
VW,ID.3,220000,2021,El,2020,23198,A,204
VW,ID.4,319900,2023,El,2023,5000,A,204
VW,e-Up!,149900,2021,El,2022,8000,A,83
VW,e-Up!,114900,2021,El,2020,56000,A,83
VW,e-Up!,149800,2022,El,2021,17000,A,83
VW,ID.4,309900,2023,El,2022,14500,A,204
VW,ID.5,309900,2023,El,2022,11800,A,204
VW,ID.4,409900,2024,El,2024,10000,A,286
VW,ID.4,319900,2023,El,2022,8400,A,204
VW,ID.7,524990,2024,El,-,(ny bil),A,286
VW,e-Up!,109800,2021,El,2021,49200,A,83
VW,ID.5,314900,2022,El,2022,25000,A,204
VW,e-Up!,118900,2021,El,2021,26000,A,83
VW,ID.3,199500,2020,El,2020,43000,A,204
VW,ID.3,209700,2021,El,2021,83000,A,204
VW,e-Up!,139780,2022,El,2021,19000,A,83
VW,ID.3,189900,2021,El,2020,44000,A,204
VW,e-Up!,149900,2022,El,2022,29000,A,83
VW,e-Golf VII,149800,2019,El,2019,76900,A,136
VW,e-Up!,199900,2024,El,2023,2100,A,83
VW,ID.3,239800,2021,El,2021,55600,A,204
VW,ID.3,209900,2021,El,2021,58000,A,204
VW,ID.3,209780,2021,El,2021,12000,A,204
VW,ID.4,314700,2021,El,2020,34000,A,204
VW,ID.7,479900,2024,El,2023,600,A,286
VW,ID.5,379900,2022,El,2022,20000,A,299
VW,ID.3,189900,2021,El,2020,30000,A,204
VW,e-Golf VII,154900,2020,El,2021,69000,A,136
VW,ID.3,329900,2023,El,2023,7500,A,204
VW,ID.5,329900,2023,El,2023,3000,A,204
VW,ID.4,314900,2021,El,2021,51000,A,299
VW,ID.3,239900,2022,El,2022,26000,A,204
VW,ID.5,349900,2022,El,2022,24000,A,299
VW,ID.3,209900,2021,El,2020,14000,A,204
VW,ID.4,274700,2021,El,2021,72000,A,204
VW,e-Golf VII,154900,2020,El,2020,31000,A,136
VW,ID.4,355000,2023,El,2023,10000,A,204
VW,e-Golf VII,154900,2020,El,2020,58000,A,136
VW,ID.4,284995,2022,El,2022,32000,A,204
VW,ID.3,179800,2021,El,2021,31000,A,150
VW,ID.3,209209,2021,El,2020,40000,A,204
VW,ID.3,199700,2020,El,2020,52000,A,204
VW,e-Golf VII,149700,2020,El,2020,68000,A,136
VW,ID.3,319900,2023,El,2023,6300,A,204
VW,ID.5,329700,2023,El,2023,100,A,204
VW,ID.5,329700,2023,El,2023,100,A,204
VW,ID.4,324900,2021,El,2021,30000,A,204
VW,ID.4,419900,2024,El,2024,2000,A,286
VW,ID.5,329700,2023,El,2023,5000,A,204
VW,ID.3,199900,2020,El,2020,31000,A,204
VW,ID.4,419800,2023,El,2023,50,A,299
VW,ID.4,419800,2023,El,2023,50,A,299
VW,ID.3,229900,2020,El,2020,26000,A,204
VW,ID.4,284900,2023,El,2023,25000,A,204
VW,ID.4,209900,2022,El,2021,29000,A,170
VW,ID.4,279900,2022,El,2021,23000,A,204
VW,e-Up!,118900,2021,El,2021,17000,A,83
VW,ID.3,349500,2024,El,2024,5000,A,204
VW,e-Up!,119900,2020,El,2020,38900,A,83
VW,ID.3,184900,2021,El,2020,39000,A,204
VW,e-Up!,119700,2021,El,2021,58000,A,83
VW,ID.5,327700,2023,El,2023,6000,A,204
VW,ID.3,199000,2021,El,2021,32500,A,204
VW,ID.3,189900,2021,El,2020,32000,A,204
VW,ID.3,189780,2021,El,2021,37000,A,204
VW,ID.5,399900,2023,El,2023,5000,A,299
VW,ID.5,395485,2024,El,-,(ny bil),A,286
VW,ID.5,395485,2024,El,-,(ny bil),A,286
VW,e-Golf VII,149900,2021,El,2021,23356,A,136
VW,e-Up!,147741,2022,El,2021,9900,A,83
VW,ID.4,219900,2022,El,2022,24000,A,170
VW,e-Golf VII,149900,2020,El,2020,56000,A,136
VW,ID.4,349000,2022,El,2022,31000,A,299
VW,ID.3,208900,2021,El,2020,24200,A,204
VW,ID.5,409900,2022,El,2022,12500,A,299
VW,e-Up!,129900,2021,El,2021,20000,A,83
VW,e-Up!,144900,2023,El,2022,5600,A,83
VW,ID.3,333900,2024,El,2024,2000,A,204
VW,ID.5,329700,2023,El,2023,100,A,204
VW,ID.3,299900,2023,El,2023,2500,A,204
VW,ID.4,309900,2021,El,2020,44000,A,204
VW,ID.Buzz,529900,2024,El,-,(ny bil),A,204
VW,ID.3,289500,2023,El,2023,16000,A,204
VW,ID.5,329700,2023,El,2023,100,A,204
VW,ID.Buzz,449800,2023,El,2022,4000,A,204
VW,e-Up!,124600,2022,El,2021,20800,A,83
VW,ID.4,364900,2021,El,2021,36000,A,299
VW,ID.3,333900,2024,El,-,(ny bil),A,204
VW,e-Up!,124900,2021,El,2020,33000,A,83
VW,ID.4,259780,2021,El,2021,58000,A,204
VW,ID.3,249900,2023,El,2023,12000,A,204
VW,ID.3,339900,2023,El,2023,8000,A,204
VW,ID.3,204900,2021,El,2021,52300,A,204
VW,e-Golf VII,134900,2020,El,2019,49500,A,136
VW,ID.4,399900,2024,El,-,(ny bil),A,286
VW,ID.5,309900,2023,El,2022,15000,A,204
VW,ID.5,309900,2023,El,2022,14000,A,204
VW,e-Up!,149900,2022,El,2022,25000,A,83
VW,ID.3,188700,2021,El,2020,33000,A,204
VW,ID.4,269700,2021,El,2021,65000,A,204
VW,ID.4,339800,2022,El,2022,6000,A,299
VW,e-Up!,129900,2021,El,2021,30000,A,83
VW,e-Golf VII,149700,2020,El,2021,36000,A,136
VW,e-Golf VII,149700,2020,El,2020,33500,A,136
VW,ID.3,189780,2021,El,2021,28000,A,204
VW,ID.3,335000,2024,El,-,(ny bil),A,204
VW,ID.4,319900,2023,El,2022,43000,A,204
VW,e-Golf VII,142900,2021,El,2020,29600,A,136
VW,ID.5,399085,2024,El,-,(ny bil),A,286
VW,e-Golf VII,142900,2021,El,2020,26000,A,136
VW,e-Up!,154900,2022,El,2022,22000,A,83
VW,ID.4,349900,2022,El,2022,36000,A,299
VW,ID.3,194500,2020,El,2020,56000,A,204
VW,ID.4,325900,2022,El,2022,40000,A,299
VW,ID.Buzz,469900,2023,El,2022,12000,A,204
VW,ID.3,184900,2021,El,2020,49000,A,204
VW,ID.3,179780,2021,El,2021,48000,A,204
VW,e-Golf VII,154900,2020,El,2020,40000,A,136
VW,ID.5,429900,2023,El,2022,6000,A,174
VW,ID.3,189700,2021,El,2020,32000,A,204
VW,ID.4,254900,2022,El,2021,8000,A,148
VW,ID.3,149900,2021,El,2021,116000,A,204
VW,ID.3,228800,2021,El,2021,12000,A,204
VW,e-Golf VII,139000,2018,El,2018,74000,A,136
VW,ID.5,347900,2023,El,2023,27000,A,204
VW,ID.3,264900,2023,El,2023,9000,A,204
VW,ID.5,309900,2022,El,2022,16000,A,204
VW,e-Golf VII,120000,2017,El,2017,102000,A,115
VW,ID.3,220000,2020,El,2020,24000,A,204
VW,ID.3,229700,2021,El,2020,32000,A,204
VW,ID.4,259800,2021,El,2021,60000,A,204
VW,ID.4,249900,2021,El,2021,28000,A,170
VW,ID.3,194900,2021,El,2021,33500,A,204
VW,ID.3,189900,2021,El,2020,25000,A,204
VW,ID.4,219800,2022,El,2021,24000,A,148
VW,e-Golf VII,147500,2020,El,2020,45000,A,136
VW,ID.4,259900,2021,El,2021,56000,A,204
VW,ID.5,359900,2022,El,2022,40000,A,299
VW,ID.4,284700,2022,El,2022,40000,A,204
VW,ID.4,264900,2021,El,2021,67000,A,204
VW,ID.3,219900,2021,El,2020,32700,A,204
VW,ID.3,224500,2021,El,2021,36500,A,204
VW,ID.4,260000,2021,El,2020,20500,A,204
VW,ID.Buzz,484900,2023,El,2023,11500,A,204
VW,ID.4,344800,2023,El,2023,23000,A,204
VW,e-Up!,119500,2021,El,2021,28600,A,83
VW,ID.4,299900,2022,El,2022,31000,A,204
VW,e-Golf VII,168900,2020,El,2020,40000,A,136
VW,ID.4,299900,2022,El,2022,9000,A,204
VW,e-Golf VII,159900,2020,El,2020,29000,A,136
VW,ID.3,318900,2024,El,-,(ny bil) 10,A,204
VW,e-Golf VII,149900,2020,El,2020,63000,A,136
VW,e-Up!,127700,2021,El,2020,24000,A,83
VW,e-Golf VII,149999,2018,El,2018,28000,A,136
VW,ID.3,189900,2021,El,2020,44000,A,204
VW,ID.5,339000,2023,El,2023,2500,A,204
VW,ID.5,324700,2023,El,2023,28000,A,204
VW,ID.3,219900,2021,El,2020,25000,A,204
VW,ID.4,279800,2023,El,2023,9495,A,174
VW,ID.3,234800,2023,El,2023,8665,A,204
VW,ID.4,264900,2021,El,2021,24000,A,204
VW,ID.4,279900,2023,El,2023,8894,A,174
VW,ID.4,319800,2023,El,2023,21000,A,204
VW,ID.3,194194,2021,El,2020,24000,A,204
VW,ID.4,309800,2023,El,2023,20000,A,204
VW,ID.4,339900,2021,El,2021,29000,A,299
VW,ID.4,309800,2023,El,2023,20000,A,204
VW,ID.4,309800,2023,El,2023,15000,A,204
VW,ID.3,209900,2021,El,2020,44000,A,204
VW,e-Golf VII,157500,2021,El,2021,19000,A,136
VW,ID.4,309800,2023,El,2023,13000,A,204
VW,ID.3,189700,2021,El,2021,49000,A,204
VW,ID.4,264900,2021,El,2021,47000,A,204
VW,ID.5,334900,2022,El,2022,3000,A,204
VW,ID.4,419900,2023,El,2023,13000,A,299
VW,ID.4,229900,2021,El,2021,35000,A,148
VW,ID.5,409800,2023,El,2023,13000,A,299
VW,ID.5,429800,2023,El,2023,0,A,299
VW,ID.3,187700,2020,El,2020,28000,A,204
VW,ID.5,429800,2023,El,2023,0,A,299
VW,ID.3,199900,2021,El,2021,77000,A,204
VW,ID.4,269900,2022,El,2021,40500,A,204
VW,ID.3,222700,2021,El,2021,41000,A,204
VW,ID.3,184900,2021,El,2021,58000,A,204
VW,e-Golf VII,159900,2020,El,2020,40400,A,136
VW,e-Up!,129990,2021,El,2021,29500,A,83
VW,ID.4,314800,2021,El,2021,33000,A,204
VW,ID.3,183900,2021,El,2021,51000,A,150
VW,ID.3,219500,2021,El,2020,41000,A,204
VW,e-Golf VII,149900,2021,El,2021,28000,A,136
VW,ID.4,319900,2021,El,2021,46000,A,204
VW,ID.3,179780,2021,El,2021,44000,A,204
VW,ID.4,307700,2023,El,2023,15000,A,204
VW,ID.3,199900,2021,El,2020,47000,A,204
VW,e-Golf VII,154800,2020,El,2020,72000,A,136
VW,ID.4,299700,2021,El,2021,22000,A,204
VW,ID.4,289700,2021,El,2021,21000,A,204
VW,ID.4,289700,2021,El,2021,39000,A,204
VW,ID.4,309900,2023,El,2023,12700,A,204
VW,e-Up!,118700,2022,El,2021,71000,A,83
VW,ID.3,313185,2024,El,-,(ny bil),A,204
VW,ID.3,274900,2023,El,2022,50,A,204
VW,ID.4,419900,2023,El,2023,50,A,299
VW,ID.4,419900,2023,El,2023,50,A,299
VW,ID.3,209900,2021,El,2020,38000,A,204
VW,ID.4,359900,2023,El,2023,55,A,299
VW,e-Up!,139900,2022,El,2021,27000,A,83
VW,ID.5,349900,2022,El,2022,17000,A,299
VW,ID.4,359900,2023,El,2023,100,A,299
VW,ID.4,359900,2023,El,2023,100,A,299
VW,e-Up!,139900,2021,El,2021,15000,A,83
VW,ID.3,259800,2023,El,2023,12000,A,204
VW,ID.3,259900,2020,El,2020,19326,A,204
VW,ID.3,254900,2021,El,2021,17000,A,204
VW,ID.4,299900,2021,El,2021,35000,A,204
VW,ID.3,184800,2021,El,2020,30000,A,204
VW,ID.3,204900,2021,El,2020,43000,A,204
VW,ID.3,189800,2021,El,2021,26000,A,145
VW,e-Golf VII,134500,2020,El,2021,38000,A,136
VW,ID.4,319900,2021,El,2021,17000,A,204
VW,ID.4,334900,2023,El,2023,19000,A,204
VW,e-Golf VII,159700,2020,El,2020,7000,A,136
VW,ID.3,197700,2021,El,2020,82000,A,204
VW,ID.5,419900,2023,El,2023,9800,A,299
VW,e-Up!,199900,2024,El,2023,2500,A,83
VW,ID.3,299700,2023,El,2023,5000,A,204
VW,ID.5,389900,2023,El,2022,19000,A,204
VW,ID.3,299900,2022,El,2021,5000,A,204
VW,ID.3,184900,2021,El,2020,39000,A,204
VW,ID.3,199800,2021,El,2021,90000,A,204
VW,ID.4,249900,2021,El,2021,25000,A,170
VW,ID.4,264900,2021,El,2021,50000,A,204
VW,e-Up!,87900,2017,El,2017,50000,A,82
VW,e-Up!,129900,2021,El,2020,16000,A,82
VW,e-Up!,124500,2020,El,2020,11000,A,83
VW,ID.3,318900,2024,El,-,(ny bil),A,204
VW,e-Up!,139900,2022,El,2021,26500,A,83
VW,ID.3,189900,2021,El,2021,45000,A,150
VW,ID.3,346900,2024,El,-,(ny bil),A,204
VW,ID.4,269900,2021,El,2021,48000,A,204
VW,e-Golf VII,144999,2017,El,2017,71000,A,115
VW,ID.3,184600,2021,El,2021,50000,A,204
VW,ID.3,350000,2023,El,2023,5000,A,204
VW,ID.4,349900,2021,El,2021,25000,A,299
VW,ID.3,310000,2023,El,2023,7000,A,204
VW,ID.Buzz,449900,2023,El,2022,13000,A,204
VW,ID.4,279800,2021,El,2021,26000,A,204
VW,ID.5,439900,2023,El,2023,2000,A,204
VW,ID.4,279800,2021,El,2021,30000,A,204
VW,ID.5,379500,2022,El,2022,19000,A,299
VW,ID.5,349900,2023,El,2023,20000,A,204
VW,ID.4,329900,2023,El,2022,52000,A,299
VW,ID.4,272900,2021,El,2020,32000,A,204
VW,e-Up!,129700,2021,El,2020,25000,A,83
VW,ID.3,199900,2021,El,2020,41000,A,204
VW,ID.3,249900,2022,El,2022,29000,A,204
VW,ID.5,349990,2022,El,2022,41000,A,299
VW,ID.4,349990,2021,El,2021,30000,A,299
VW,e-Up!,89900,2015,El,2015,29000,A,82
VW,ID.4,344700,2022,El,2022,12000,A,299
VW,ID.3,179900,2021,El,2020,52000,A,204
VW,ID.4,307700,2023,El,2023,10000,A,204
VW,ID.3,224900,2021,El,2021,31000,A,204
VW,ID.3,179900,2021,El,2020,46000,A,204
VW,ID.5,409900,2024,El,2024,5000,A,286
VW,ID.3,179900,2021,El,2020,50000,A,204
VW,ID.3,299900,2024,El,2023,6500,A,204
VW,ID.4,299900,2022,El,2023,9000,A,204
VW,ID.3,179900,2021,El,2021,90000,A,204
VW,e-Up!,126800,2022,El,2021,22000,A,83
VW,ID.4,362500,2022,El,2022,33000,A,299
VW,ID.4,299900,2022,El,2023,9000,A,204
VW,ID.4,239900,2022,El,2021,46000,A,170
VW,ID.4,304900,2023,El,2023,13500,A,204
VW,ID.4,269700,2021,El,2021,44000,A,204
VW,ID.4,299500,2023,El,2022,0,A,204
VW,e-Up!,98000,2020,El,2020,121000,A,82
VW,ID.4,279900,2022,El,2021,38500,A,204
VW,ID.4,319900,2023,El,2022,13000,A,204
VW,ID.4,234700,2021,El,2021,57000,A,170
VW,ID.4,369800,2023,El,2023,16000,A,299
VW,ID.3,184900,2021,El,2020,50000,A,204
VW,ID.Buzz,419900,2023,El,2023,8000,A,204
VW,ID.5,299900,2023,El,2022,38500,A,204
VW,ID.4,289700,2023,El,2022,27000,A,204
VW,ID.3,209900,2021,El,2021,38000,A,204
VW,ID.5,329700,2023,El,2023,10,A,204
VW,ID.5,329700,2022,El,2022,18912,A,204
VW,ID.4,264780,2021,El,2021,99000,A,204
VW,e-Up!,149900,2022,El,2022,13000,A,83
VW,ID.3,309995,2024,El,-,(ny bil),A,204
VW,e-Golf VII,154700,2021,El,2021,41000,A,136
VW,ID.3,219500,2021,El,2020,39500,A,204
VW,e-Golf VII,149000,2020,El,2020,42000,A,136
VW,ID.4,239500,2021,El,2021,7000,A,148
VW,ID.Buzz,499900,2023,El,2023,8100,A,204
VW,ID.4,224900,2022,El,2021,42000,A,170
VW,ID.Buzz,419990,2023,El,2023,9000,A,204
VW,e-Golf VII,182500,2020,El,2020,29000,A,136
VW,ID.7,495000,2024,El,2023,3000,A,286
VW,e-Up!,119500,2020,El,2020,25000,A,83
VW,ID.3,209900,2021,El,2021,22000,A,204
VW,ID.Buzz,534900,2023,El,2023,6000,A,204
VW,ID.4,224800,2021,El,2021,44000,A,170
VW,ID.4,249780,2021,El,2021,140000,A,204
VW,ID.4,229900,2021,El,2021,148000,A,204
VW,ID.4,319900,2023,El,2023,6200,A,204
VW,ID.4,234900,2021,El,2021,38000,A,148
VW,e-Golf VII,159800,2020,El,2020,21000,A,136
VW,ID.4,259900,2021,El,2020,29000,A,204
VW,e-Golf VII,144900,2021,El,2020,30000,A,136
VW,ID.3,209900,2021,El,2020,28000,A,204
VW,ID.3,209900,2021,El,2020,29000,A,204
VW,ID.4,314900,2022,El,2021,40000,A,299
VW,e-Golf VII,129500,2020,El,2020,40000,A,136
VW,ID.4,299900,2022,El,2021,48000,A,299
VW,ID.5,307900,2023,El,2022,8000,A,204
VW,e-Golf VII,99000,2016,El,2015,179900,A,115
VW,ID.4,307700,2023,El,2023,11000,A,204
VW,ID.4,304900,2023,El,2022,4000,A,204
VW,ID.3,219800,2023,El,2023,13000,A,204
VW,ID.4,313900,2021,El,2021,36500,A,204
VW,ID.4,289900,2021,El,2021,72000,A,204
VW,ID.Buzz,499900,2023,El,2023,12000,A,204
VW,ID.3,219900,2021,El,2020,38000,A,204
VW,e-Up!,174900,2023,El,2023,12000,A,83
VW,ID.4,289500,2022,El,2021,29000,A,204
VW,ID.4,310000,2021,El,2021,50000,A,204
VW,ID.5,389900,2024,El,2024,200,A,286
VW,ID.3,189990,2020,El,2020,69000,A,204
VW,e-Up!,124500,2022,El,2021,18000,A,83
VW,ID.5,359900,2023,El,2023,8000,A,204
VW,ID.5,329900,2023,El,2023,11900,A,204
VW,ID.3,299900,2023,El,2023,3500,A,204
VW,ID.5,324700,2023,El,2023,13000,A,204
VW,ID.3,269900,2022,El,2022,15000,A,204
VW,ID.5,298800,2022,El,2022,23000,A,204
VW,ID.3,209900,2021,El,2020,34000,A,204
VW,ID.3,259900,2023,El,2023,11000,A,204
VW,ID.4,299900,2022,El,2022,9000,A,204
VW,ID.3,169900,2021,El,2021,81000,A,204
VW,e-Crafter 35,499900,2022,El,2022,1000,A,136
VW,ID.4,265000,2022,El,2022,38000,A,204
VW,ID.5,327700,2023,El,2023,8000,A,204
VW,ID.3,199900,2020,El,2021,83000,A,204
VW,ID.3,229800,2021,El,2021,15000,A,204
VW,e-Golf VII,144900,2021,El,2020,51000,A,136
VW,ID.4,329900,2023,El,2022,42000,A,204
VW,ID.4,214900,2021,El,2021,21000,A,148
VW,ID.3,209900,2021,El,2020,51000,A,204
VW,ID.5,329900,2023,El,2023,3000,A,204
VW,ID.4,309900,2022,El,2021,54000,A,299
VW,ID.3,189900,2020,El,2020,55000,A,150
VW,e-Golf VII,144700,2021,El,2020,54000,A,136
VW,e-Golf VII,144700,2021,El,2020,50000,A,136
VW,ID.5,339900,2023,El,2023,500,A,204
VW,ID.3,249900,2021,El,2021,31000,A,204
VW,ID.3,239900,2021,El,2021,43000,A,204
VW,ID.3,199900,2021,El,2021,38000,A,204
VW,ID.4,349900,2022,El,2021,28000,A,204
VW,ID.4,349900,2021,El,2021,39000,A,299
VW,ID.Buzz,399800,2024,El,2024,100,A,204
VW,ID.4,264700,2021,El,2021,53000,A,204
VW,e-Golf VII,99000,2017,El,2017,192000,A,115
VW,ID.3,199000,2020,El,2020,92000,A,204
VW,e-Up!,119900,2021,El,2020,36400,A,83
VW,ID.5,329900,2022,El,2022,29800,A,299
VW,e-Golf VII,143334,2020,El,2020,66000,A,136
VW,ID.5,309900,2023,El,2022,9000,A,204
VW,ID.Buzz,489900,2023,El,2023,7000,A,204
VW,e-Up!,82000,2016,El,2016,33000,A,82
VW,ID.5,359900,2023,El,2023,17000,A,204
VW,ID.4,289900,2023,El,2023,27000,A,204
VW,ID.4,264900,2022,El,2022,50431,A,204
VW,ID.Buzz,519900,2024,El,2024,5000,A,204
VW,ID.4,279900,2021,El,2021,29000,A,204
VW,ID.5,314900,2023,El,2022,30500,A,204
VW,ID.4,289900,2022,El,2023,6000,A,174
VW,ID.3,199900,2021,El,2021,24800,A,145
VW,ID.5,298600,2023,El,2023,14000,A,204
VW,e-Golf VII,154700,2020,El,2020,25000,A,136
VW,ID.3,234900,2023,El,2023,13800,A,145
VW,ID.3,234900,2023,El,2023,8500,A,204
VW,ID.Buzz,449900,2022,El,2022,27500,A,204
VW,ID.3,179700,2021,El,2020,48000,A,204
VW,ID.4,319900,2023,El,2022,38500,A,204
VW,ID.3,213800,2021,El,2020,32000,A,204
VW,ID.3,254900,2023,El,2023,20000,A,204
VW,ID.4,334900,2021,El,2021,8000,A,204
VW,ID.4,259900,2021,El,2021,61000,A,204
VW,e-Golf VII,144900,2020,El,2020,46000,A,136
VW,ID.3,234900,2022,El,2022,22000,A,204
VW,ID.3,214700,2022,El,2021,11000,A,204
VW,ID.5,294800,2023,El,2022,29000,A,174
VW,e-Up!,124990,2021,El,2021,38000,A,83
VW,ID.3,199700,2021,El,2021,27000,A,204
VW,ID.4,264900,2021,El,2021,54000,A,204
VW,ID.4,324900,2021,El,2021,28500,A,204
VW,ID.4,339900,2021,El,2021,22000,A,204
VW,ID.4,299900,2021,El,2021,52710,A,204
VW,ID.4,324400,2022,El,2021,51449,A,299
VW,ID.Buzz,479800,2023,El,2023,5800,A,204
VW,ID.4,289900,2023,El,2023,7000,A,174
VW,e-Golf VII,124900,2019,El,2019,43000,A,136
VW,ID.7,499800,2024,El,2023,7400,A,286
VW,ID.5,319900,2023,El,2022,13500,A,204
VW,e-Up!,119900,2020,El,2020,53000,A,82
VW,ID.4,289999,2022,El,2022,18000,A,204
VW,ID.3,219900,2021,El,2021,27000,A,204
VW,ID.3,209900,2021,El,2021,29000,A,204
VW,ID.4,269800,2021,El,2020,26000,A,204
VW,ID.5,412174,2024,El,-,(ny bil),A,286
VW,e-Up!,159900,2023,El,2023,8000,A,83
VW,ID.Buzz,399800,2024,El,2024,0,A,204
VW,ID.4,299900,2022,El,2023,11000,A,204
VW,ID.4,359800,2024,El,2024,3700,A,286
VW,ID.4,227700,2021,El,2021,84000,A,204
VW,ID.Buzz,399800,2024,El,2024,100,A,204
VW,ID.4,324700,2023,El,2023,12000,A,204
VW,ID.4,299900,2021,El,2020,46000,A,204
VW,ID.3,199900,2022,El,2022,25000,A,145
VW,ID.4,319800,2021,El,2021,33000,A,204
VW,ID.4,319700,2021,El,2021,29000,A,204
VW,ID.4,219900,2021,El,2021,121000,A,204
VW,ID.3,209900,2020,El,2020,37114,A,204
VW,ID.4,254900,2022,El,2022,19000,A,148
VW,ID.4,299000,2022,El,2022,17000,A,174
VW,ID.5,299900,2022,El,2022,18000,A,174
VW,e-Golf VII,149900,2020,El,2020,32000,A,136
VW,ID.5,429800,2023,El,2023,0,A,299
VW,ID.Buzz,399800,2024,El,2024,100,A,204
VW,ID.4,354800,2023,El,2023,15000,A,204
VW,e-Up!,129900,2021,El,2021,35000,A,83
VW,ID.4,364800,2023,El,2023,2000,A,204
VW,ID.3,179000,2020,El,2020,60000,A,204
VW,ID.5,314500,2023,El,2023,20000,A,204
